69,106
103,69
1118,67
1207,100
1233,163
1223,205
1198,234
1154,245
1134,216
1125,171
1062,129
980,188
1026,280
1139,295
1226,343
1216,384
1146,400
493,354
452,378
367,667
419,759
544,779
677,788
863,780
1010,751
1152,707
1221,668
1230,640
1204,631
1103,670
1045,692
917,707
798,713
733,700
671,691
599,658
512,610
551,170
576,147
592,167
583,255
600,290
623,262
633,162
660,143
770,162
788,200
756,230
342,193
250,223
231,293
284,316
314,364
316,711
295,760
246,787
217,770
242,750
270,720
223,716
222,685
189,667
184,709
152,716
136,750
181,756
166,788
85,788
68,767
68,490
