188,667
127,647
91,597
88,551
69,189
92,120
180,68
248,95
266,135
261,166
227,172
196,196
187,228
196,256
223,283
916,576
995,586
1040,563
1078,506
1084,477
1075,451
978,448
961,447
948,437
946,424
958,409
975,410
984,422
987,470
996,489
1015,497
1043,480
1047,458
1045,417
1022,369
977,349
429,224
376,185
368,132
404,82
454,71
536,76
608,88
678,94
741,115
820,138
896,177
965,219
1037,262
1088,310
1139,337
1169,384
1206,435
1253,469
1281,531
1324,596
1334,647
1329,663
1307,667
608,667
589,666
580,657
573,648
555,647
547,649
537,666
526,671
513,671
503,662
497,651
488,643
474,646
468,651
456,664
399,666
